State,Date,Vegetable_Id ,Vegetable_Name ,Wholesale_Price ,Retail_Price ,Shoping_Mall_Price ,Units ,Image
,2024-05-17,clusterbeans,Cluster beans,43,49 - 55,52 - 71,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-05-17,coconut,Coconut,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-05-17,colocasialeaves,Colocasia Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-05-17,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-05-17,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-05-17,corn,Corn,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-05-17,cucumber,Cucumber,27,31 - 34,32 - 45,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-05-17,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-05-17,dillleaves,Dill Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-05-17,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-05-17,brinjal,Brinjal,38,44 - 48,46 - 63,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
,2024-05-17,brinjalbig,Brinjal (Big),34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 71, 'vegetableWidth': 64, 'vegetableTop': 2288}"
,2024-05-17,elephantyam,Elephant Yam,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 86, 'vegetableTop': 2423}"
,2024-05-17,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 91, 'vegetableTop': 2551}"
,2024-05-17,frenchbeans,French Beans,168,193 - 213,202 - 277,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 2615}"
,2024-05-17,garlic,Garlic,273,314 - 347,328 - 450,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 2679}"
,2024-05-17,ginger,Ginger,131,151 - 166,157 - 216,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 549}"
,2024-05-17,oniongreen,Onion Green,39,45 - 50,47 - 64,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 104, 'vegetableTop': 2815}"
,2024-05-17,greenpeas,Green Peas,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 84, 'vegetableTop': 2943}"
,2024-05-17,ivygourd,Ivy Gourd,28,32 - 36,34 - 46,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 3007}"
,2024-05-17,lemon,Lemon (Lime),101,116 - 128,121 - 167,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 72, 'vegetableTop': 3071}"
,2024-05-17,mangoraw,Mango Raw,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 73, 'vegetableTop': 3210}"
,2024-05-17,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 101, 'vegetableTop': 3274}"
,2024-05-17,mushroom,Mushroom,92,106 - 117,110 - 152,1kg,"{'vegetableHeight': 83, 'vegetableWidth': 64, 'vegetableTop': 3338}"
,2024-05-17,mustardleaves,Mustard Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3421}"
,2024-05-17,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 92, 'vegetableWidth': 64, 'vegetableTop': 3509}"
,2024-05-17,pumpkin,Pumpkin,20,23 - 25,24 - 33,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 65, 'vegetableTop': 3601}"
,2024-05-17,radish,Radish,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3665}"
,2024-05-17,ridgegourd,Ridge Gourd,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 138, 'vegetableTop': 3753}"
,2024-05-17,shallot,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 3817}"
,2024-05-17,snakegourd,Snake Gourd,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 139, 'vegetableTop': 3885}"
,2024-05-17,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 3949}"
,2024-05-17,spinach,Spinach,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 4013}"
,2024-05-17,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 103, 'vegetableTop': 4082}"
,2024-05-18,onionbig,Onion Big,27,31 - 34,32 - 45,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 0}"
,2024-05-18,onionsmall,Onion Small,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 60, 'vegetableWidth': 64, 'vegetableTop': 64}"
,2024-05-18,tomato,Tomato,21,24 - 27,25 - 35,1kg,"{'vegetableHeight': 50, 'vegetableWidth': 64, 'vegetableTop': 124}"
,2024-05-18,greenchili,Green Chilli,63,72 - 80,76 - 104,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 174}"
,2024-05-18,beetroot,Beetroot,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 93, 'vegetableWidth': 64, 'vegetableTop': 243}"
,2024-05-18,potato,Potato,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 90, 'vegetableTop': 400}"
,2024-05-18,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 336}"
,2024-05-18,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 78, 'vegetableTop': 613}"
,2024-05-18,amla,Amla,60,69 - 76,72 - 99,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 88, 'vegetableTop': 677}"
,2024-05-18,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 109, 'vegetableTop': 741}"
,2024-05-18,babycorn,Baby Corn,60,69 - 76,72 - 99,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 100, 'vegetableTop': 805}"
,2024-05-18,bananaflower,Banana Flower,16,18 - 20,19 - 26,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 107, 'vegetableTop': 869}"
,2024-05-18,capsicum,Capsicum,44,51 - 56,53 - 73,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 933}"
,2024-05-18,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 1101}"
,2024-05-18,bottlegourd,Bottle Gourd,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 1165}"
,2024-05-18,butterbeans,Butter Beans,55,63 - 70,66 - 91,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 82, 'vegetableTop': 1229}"
,2024-05-18,broadbeans,Broad Beans,70,81 - 89,84 - 116,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1293}"
,2024-05-18,cabbage,Cabbage,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 70, 'vegetableTop': 1357}"
,2024-05-18,carrot,Carrot,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 85, 'vegetableWidth': 64, 'vegetableTop': 464}"
,2024-05-18,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 1421}"
,2024-05-18,clusterbeans,Cluster beans,43,49 - 55,52 - 71,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-05-18,coconut,Coconut,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-05-18,colocasialeaves,Colocasia Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-05-18,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-05-18,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-05-18,corn,Corn,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-05-18,cucumber,Cucumber,27,31 - 34,32 - 45,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-05-18,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-05-18,dillleaves,Dill Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-05-18,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-05-18,brinjal,Brinjal,38,44 - 48,46 - 63,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
,2024-05-18,brinjalbig,Brinjal (Big),34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 71, 'vegetableWidth': 64, 'vegetableTop': 2288}"
,2024-05-18,elephantyam,Elephant Yam,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 86, 'vegetableTop': 2423}"
,2024-05-18,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 91, 'vegetableTop': 2551}"
,2024-05-18,frenchbeans,French Beans,168,193 - 213,202 - 277,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 2615}"
,2024-05-18,garlic,Garlic,273,314 - 347,328 - 450,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 2679}"
,2024-05-18,ginger,Ginger,131,151 - 166,157 - 216,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 549}"
,2024-05-18,oniongreen,Onion Green,39,45 - 50,47 - 64,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 104, 'vegetableTop': 2815}"
,2024-05-18,greenpeas,Green Peas,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 84, 'vegetableTop': 2943}"
,2024-05-18,ivygourd,Ivy Gourd,28,32 - 36,34 - 46,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 3007}"
,2024-05-18,lemon,Lemon (Lime),101,116 - 128,121 - 167,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 72, 'vegetableTop': 3071}"
,2024-05-18,mangoraw,Mango Raw,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 73, 'vegetableTop': 3210}"
,2024-05-18,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 101, 'vegetableTop': 3274}"
,2024-05-18,mushroom,Mushroom,92,106 - 117,110 - 152,1kg,"{'vegetableHeight': 83, 'vegetableWidth': 64, 'vegetableTop': 3338}"
,2024-05-18,mustardleaves,Mustard Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3421}"
,2024-05-18,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 92, 'vegetableWidth': 64, 'vegetableTop': 3509}"
,2024-05-18,pumpkin,Pumpkin,20,23 - 25,24 - 33,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 65, 'vegetableTop': 3601}"
,2024-05-18,radish,Radish,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3665}"
,2024-05-18,ridgegourd,Ridge Gourd,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 138, 'vegetableTop': 3753}"
,2024-05-18,shallot,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 3817}"
,2024-05-18,snakegourd,Snake Gourd,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 139, 'vegetableTop': 3885}"
,2024-05-18,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 3949}"
,2024-05-18,spinach,Spinach,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 4013}"
,2024-05-18,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 103, 'vegetableTop': 4082}"
,2024-05-19,onionbig,Onion Big,27,31 - 34,32 - 45,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 0}"
,2024-05-19,onionsmall,Onion Small,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 60, 'vegetableWidth': 64, 'vegetableTop': 64}"
,2024-05-19,tomato,Tomato,21,24 - 27,25 - 35,1kg,"{'vegetableHeight': 50, 'vegetableWidth': 64, 'vegetableTop': 124}"
,2024-05-19,greenchili,Green Chilli,63,72 - 80,76 - 104,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 174}"
,2024-05-19,beetroot,Beetroot,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 93, 'vegetableWidth': 64, 'vegetableTop': 243}"
,2024-05-19,potato,Potato,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 90, 'vegetableTop': 400}"
,2024-05-19,plantain,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 336}"
,2024-05-19,amaranthleaves,Amaranth Leaves,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 78, 'vegetableTop': 613}"
,2024-05-19,amla,Amla,60,69 - 76,72 - 99,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 88, 'vegetableTop': 677}"
,2024-05-19,ashgourd,Ash gourd,21,24 - 27,25 - 35,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 109, 'vegetableTop': 741}"
,2024-05-19,babycorn,Baby Corn,60,69 - 76,72 - 99,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 100, 'vegetableTop': 805}"
,2024-05-19,bananaflower,Banana Flower,16,18 - 20,19 - 26,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 107, 'vegetableTop': 869}"
,2024-05-19,capsicum,Capsicum,44,51 - 56,53 - 73,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 933}"
,2024-05-19,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 1101}"
,2024-05-19,bottlegourd,Bottle Gourd,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 1165}"
,2024-05-19,butterbeans,Butter Beans,55,63 - 70,66 - 91,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 82, 'vegetableTop': 1229}"
,2024-05-19,broadbeans,Broad Beans,70,81 - 89,84 - 116,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1293}"
,2024-05-19,cabbage,Cabbage,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 70, 'vegetableTop': 1357}"
,2024-05-19,carrot,Carrot,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 85, 'vegetableWidth': 64, 'vegetableTop': 464}"
,2024-05-19,cauliflower,Cauliflower,24,28 - 30,29 - 40,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 1421}"
,2024-05-19,clusterbeans,Cluster beans,43,49 - 55,52 - 71,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-05-19,coconut,Coconut,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-05-19,colocasialeaves,Colocasia Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-05-19,colocasia,Colocasia,28,32 - 36,34 - 46,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-05-19,corianderleaves,Coriander Leaves,9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-05-19,corn,Corn,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-05-19,cucumber,Cucumber,27,31 - 34,32 - 45,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-05-19,curryleaves,Curry Leaves,29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-05-19,dillleaves,Dill Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-05-19,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-05-19,brinjal,Brinjal,38,44 - 48,46 - 63,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
,2024-05-19,brinjalbig,Brinjal (Big),34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 71, 'vegetableWidth': 64, 'vegetableTop': 2288}"
,2024-05-19,elephantyam,Elephant Yam,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 86, 'vegetableTop': 2423}"
,2024-05-19,fenugreekleaves,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 91, 'vegetableTop': 2551}"
,2024-05-19,frenchbeans,French Beans,168,193 - 213,202 - 277,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 2615}"
,2024-05-19,garlic,Garlic,273,314 - 347,328 - 450,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 2679}"
,2024-05-19,ginger,Ginger,131,151 - 166,157 - 216,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 549}"
,2024-05-19,oniongreen,Onion Green,39,45 - 50,47 - 64,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 104, 'vegetableTop': 2815}"
,2024-05-19,greenpeas,Green Peas,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 84, 'vegetableTop': 2943}"
,2024-05-19,ivygourd,Ivy Gourd,28,32 - 36,34 - 46,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 3007}"
,2024-05-19,lemon,Lemon (Lime),101,116 - 128,121 - 167,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 72, 'vegetableTop': 3071}"
,2024-05-19,mangoraw,Mango Raw,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 73, 'vegetableTop': 3210}"
,2024-05-19,mintleaves,Mint Leaves,4,5 - 5,5 - 7,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 101, 'vegetableTop': 3274}"
,2024-05-19,mushroom,Mushroom,92,106 - 117,110 - 152,1kg,"{'vegetableHeight': 83, 'vegetableWidth': 64, 'vegetableTop': 3338}"
,2024-05-19,mustardleaves,Mustard Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3421}"
,2024-05-19,ladiesfinger,Ladies Finger,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 92, 'vegetableWidth': 64, 'vegetableTop': 3509}"
,2024-05-19,pumpkin,Pumpkin,20,23 - 25,24 - 33,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 65, 'vegetableTop': 3601}"
,2024-05-19,radish,Radish,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 88, 'vegetableWidth': 64, 'vegetableTop': 3665}"
,2024-05-19,ridgegourd,Ridge Gourd,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 138, 'vegetableTop': 3753}"
,2024-05-19,shallot,Shallot (Pearl Onion),29,33 - 37,35 - 48,1kg,"{'vegetableHeight': 68, 'vegetableWidth': 64, 'vegetableTop': 3817}"
,2024-05-19,snakegourd,Snake Gourd,40,46 - 51,48 - 66,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 139, 'vegetableTop': 3885}"
,2024-05-19,sorrelleaves,Sorrel Leaves,11,13 - 14,13 - 18,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 3949}"
,2024-05-19,spinach,Spinach,13,15 - 17,16 - 21,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 4013}"
,2024-05-19,sweetpotato,Sweet Potato,36,41 - 46,43 - 59,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 103, 'vegetableTop': 4082}"
,2024-05-20,onionbig,Onion Big,23,26 - 29,28 - 38,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 0}"
,2024-05-20,onionsmall,Onion Small,33,38 - 42,40 - 54,1kg,"{'vegetableHeight': 60, 'vegetableWidth': 64, 'vegetableTop': 64}"
,2024-05-20,tomato,Tomato,26,30 - 33,31 - 43,1kg,"{'vegetableHeight': 50, 'vegetableWidth': 64, 'vegetableTop': 124}"
,2024-05-20,greenchili,Green Chilli,70,81 - 89,84 - 116,1kg,"{'vegetableHeight': 69, 'vegetableWidth': 64, 'vegetableTop': 174}"
,2024-05-20,beetroot,Beetroot,38,44 - 48,46 - 63,1kg,"{'vegetableHeight': 93, 'vegetableWidth': 64, 'vegetableTop': 243}"
,2024-05-20,potato,Potato,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 90, 'vegetableTop': 400}"
,2024-05-20,plantain,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 97, 'vegetableTop': 336}"
,2024-05-20,amaranthleaves,Amaranth Leaves,14,16 - 18,17 - 23,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 78, 'vegetableTop': 613}"
,2024-05-20,amla,Amla,60,69 - 76,72 - 99,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 88, 'vegetableTop': 677}"
,2024-05-20,ashgourd,Ash gourd,20,23 - 25,24 - 33,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 109, 'vegetableTop': 741}"
,2024-05-20,babycorn,Baby Corn,63,72 - 80,76 - 104,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 100, 'vegetableTop': 805}"
,2024-05-20,bananaflower,Banana Flower,19,22 - 24,23 - 31,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 107, 'vegetableTop': 869}"
,2024-05-20,capsicum,Capsicum,46,53 - 58,55 - 76,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 933}"
,2024-05-20,bittergourd,Bitter Gourd,31,36 - 39,37 - 51,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 1101}"
,2024-05-20,bottlegourd,Bottle Gourd,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 64, 'vegetableTop': 1165}"
,2024-05-20,butterbeans,Butter Beans,52,60 - 66,62 - 86,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 82, 'vegetableTop': 1229}"
,2024-05-20,broadbeans,Broad Beans,69,79 - 88,83 - 114,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1293}"
,2024-05-20,cabbage,Cabbage,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 70, 'vegetableTop': 1357}"
,2024-05-20,carrot,Carrot,41,47 - 52,49 - 68,1kg,"{'vegetableHeight': 85, 'vegetableWidth': 64, 'vegetableTop': 464}"
,2024-05-20,cauliflower,Cauliflower,25,29 - 32,30 - 41,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 71, 'vegetableTop': 1421}"
,2024-05-20,clusterbeans,Cluster beans,43,49 - 55,52 - 71,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 85, 'vegetableTop': 1485}"
,2024-05-20,coconut,Coconut,34,39 - 43,41 - 56,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 77, 'vegetableTop': 1549}"
,2024-05-20,colocasialeaves,Colocasia Leaves,18,21 - 23,22 - 30,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 79, 'vegetableTop': 1613}"
,2024-05-20,colocasia,Colocasia,25,29 - 32,30 - 41,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 96, 'vegetableTop': 1677}"
,2024-05-20,corianderleaves,Coriander Leaves,6,7 - 8,7 - 10,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 56, 'vegetableTop': 1741}"
,2024-05-20,corn,Corn,32,37 - 41,38 - 53,1kg,"{'vegetableHeight': 111, 'vegetableWidth': 64, 'vegetableTop': 1805}"
,2024-05-20,cucumber,Cucumber,26,30 - 33,31 - 43,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 92, 'vegetableTop': 1916}"
,2024-05-20,curryleaves,Curry Leaves,27,31 - 34,32 - 45,1kg,"{'vegetableHeight': 81, 'vegetableWidth': 64, 'vegetableTop': 1980}"
,2024-05-20,dillleaves,Dill Leaves,12,14 - 15,14 - 20,1kg,"{'vegetableHeight': 77, 'vegetableWidth': 64, 'vegetableTop': 2061}"
,2024-05-20,drumsticks,Drumsticks,30,35 - 38,36 - 50,1kg,"{'vegetableHeight': 64, 'vegetableWidth': 87, 'vegetableTop': 2138}"
,2024-05-20,brinjal,Brinjal,37,43 - 47,44 - 61,1kg,"{'vegetableHeight': 86, 'vegetableWidth': 64, 'vegetableTop': 2202}"
